mineral_index,Mineral Name,Derived Strunz Top-Level,Structural Groupname,Crystal Systems,MDS 1,MDS 2,MDS 3
2987,Krotite,04,Beryllonite,monoclinic,0.5974656696123519,-0.07064563324667954,0.010627578900577889
2988,Kroupaite,04,Schoepite,orthorhombic,0.6289710317473131,-0.2547661119104857,0.027555310499600274
2989,Krügerite,09,Arctite,hexagonal,-0.1728785088435557,-0.11175795140310141,0.012853979314505767
2990,Kruijenite,07,Not in a structural group,tetragonal,-0.2259127046867444,-0.2769935565946216,-0.2505817068287674
2991,Krupičkaite,08,Lindackerite,monoclinic,-0.23902955933684727,-0.22595823665344728,0.2983165772817212
2992,Krupkaite,02,Meneghinite,orthorhombic,0.6636536379656566,-0.02235569820059692,-0.00751685698294279
2993,Krut'aite,02,Pyrite,cubic,0.6494540279212291,-0.04317677094008532,-0.03951882587379707
2994,Krutovite,02,Pyrite,cubic,0.6452124139887468,0.14241143713619675,0.025517492369082063
2995,Kryachkoite,01,,orthorhombic,0.5932289476325667,0.48927708436921735,-0.06333273808345473
2996,Kryzaite,08,,hexagonal,-0.26611490337093807,0.008223709962063659,0.35248826072154493
2997,Kryzhanovskite,08,Reddingite,orthorhombic,-0.22917839079957186,-0.17872633944688265,0.33530476292511346
2998,Ktenasite,07,"Ktenasite, Devilline",monoclinic,-0.2312107859095324,-0.29363596862121166,-0.26873878005092144
2999,Kuannersuite-(Ce),08,Apatite,hexagonal,-0.2597908630332728,0.002719869896668843,0.34632197530783526
3000,Kudriavite,02,,monoclinic,0.6410471578623619,-0.005817544755976813,0.004683533370888124
3001,Kudryavtsevaite,04,Not in a structural group,orthorhombic,0.6158265314944972,-0.08413749833083142,0.06548967126708337
3002,Kufahrite,01,Nickeline,hexagonal,0.6208064904883613,0.5168529152545198,-0.074016399952295
3003,Kukharenkoite-(Ce),05,,monoclinic,-0.19828583913394796,-0.05437427692158504,-0.053150345555040446
3004,Kukharenkoite-(La),05,,monoclinic,-0.1941352767784934,-0.05072972748088723,-0.060325880479748635
3005,Kukisvumite,09,,orthorhombic,-0.14956914017985007,-0.19264445481439568,0.007879636401770702
3006,Kuksite,08,Dugganite,hexagonal,-0.3334815481271476,0.341639793173951,0.06599057471546796
3007,Kulanite,08,Bjarebyite,monoclinic,-0.2296803910821286,-0.17248586715738212,0.3252548206390401
3008,Kuliginite,03,Not in a structural group,hexagonal,0.5787434810489469,-0.1415459118572508,0.03735897697801706
3009,Kuliokite-(Y),09,,"triclinic, monoclinic",-0.18081423546014924,-0.11031871518771477,0.02251600790937152
3010,Kulkeite,09,"Corrensite, Clay",monoclinic,0.5752338333386139,-0.1281735284400222,0.04016943020850057
3011,Kullerudite,02,Marcasite,orthorhombic,0.6238224588941186,0.017549675891080085,0.029079703853513925
3012,Kumdykolite,09,,orthorhombic,0.6063322900767897,-0.052917292076668086,0.016987736708256877
3013,Kummerite,08,Laueite,triclinic,-0.24831016035145026,-0.19986019020193765,0.3389615086371765
3014,Kumtyubeite,09,Humite,monoclinic,-0.19886479070474675,0.0018716324488038984,0.0009888927477141219
3015,Kunatite,08,Arthurite,monoclinic,-0.24413398210232085,-0.195079765262188,0.33016139020071467
3016,Kupčíkite,02,,monoclinic,0.6489961506168915,-0.025351956778751884,-0.003900519630175247
3017,Kupletskite,09,Astrophyllite-Kupletskite,"triclinic, monoclinic",0.596815227977269,-0.0990537171354258,0.060757427045263476
3018,Kupletskite-(Cs),09,Astrophyllite-Kupletskite,triclinic,0.5969868993180262,-0.09969767304933738,0.06068222197905611
3019,Kuramite,02,"Stannite, Diamond-Sphalerite",tetragonal,0.6726962710118726,-0.060490997337125776,-0.007527853839032213
3020,Kuranakhite,07,Kassite-Kuranakhite,orthorhombic,-0.236361036186007,0.3427293331689564,-0.40744915742204135
3021,Kuratite,09,Sapphirine,triclinic,0.5940338362536488,-0.05257544346019749,0.03321691991985016
3022,Kurchatovite,06,,orthorhombic,0.5901373379853251,0.010728241255877248,0.03227234372531025
3023,Kurgantaite,06,Hilgardite,triclinic,0.6170944735957961,-0.006868982599939663,0.0038311318276884176
3024,Kurilite,02,Not in a structural group,hexagonal,0.6627122262320188,-0.02144647574339462,0.0072618169031784755
3025,Kurnakovite,06,,triclinic,0.5997890861506109,-0.1691188063409937,0.03294770888333921
3026,Kurumsakite,09,,,0.6221019077107197,-0.08009719348111846,0.015862304862024373
3027,Kusachiite,04,Minium,tetragonal,0.6451149300284503,-0.05982710008546635,0.0033704687387224874
3028,Kushiroite,09,Pyroxene,monoclinic,0.5997089635546069,-0.05911831393383468,0.010040893024860413
3029,Kutinaite,02,,cubic,0.6765341726271401,0.09591745350579128,-0.01563737056420672
3030,Kutnohorite,05,Calcite-Dolomite,hexagonal,-0.28699366678477567,0.2970903682527296,-0.09279193806037415
3031,Kuvaevite,02,Kuvaevite,hexagonal,0.6308787209011404,0.004087675767760913,0.028524494912509038
3032,Kuzelite,07,Hydrotalcite,hexagonal,-0.23431566648703908,-0.29593660985785464,-0.254172362022384
3033,Kuzmenkoite-Mn,09,Labuntsovite,monoclinic,0.60842417062907,-0.16507368883795706,0.05182719157698373
3034,Kuzmenkoite-Zn,09,Labuntsovite,monoclinic,0.6088947783144297,-0.16434226492963672,0.04972251434122037
3035,Kuzminite,03,,tetragonal,0.6949536713379536,0.07086488223814369,-0.013294498694704093
3036,Kuznetsovite,08,,cubic,-0.2560534572672972,-0.0010030436830143312,0.33831453601044614
3037,Kvačekite,02,Ullmannite,cubic,0.6411818013896698,-0.004295734119051282,0.033611192829179064
3038,Kvanefjeldite,09,,orthorhombic,0.590918225219364,-0.11661693075423053,0.044928821365588824
3039,Kyanite,09,Not in a structural group,triclinic,-0.1561592319915588,-0.13674004422089117,0.005842205405362538
3040,Kyanoxalite,09,"Cancrinite, Cancrinite-sodalite, Oxalate",hexagonal,0.6105911389451352,-0.08917345069616434,0.014480572666492652
3041,Kyawthuite,04,Clinocervantite,monoclinic,0.6744753744997815,-0.07759523779484981,0.03122687826363364
3042,Kyrgyzstanite,07,Chalcoalumite,monoclinic,-0.22294982830549168,-0.2880773067288085,-0.2544000776532031
3043,Kyzylkumite,04,,monoclinic,-0.17960094316345443,-0.16530680145789245,0.3748269906029464
3044,Laachite,04,Zirconolite,monoclinic,0.6240000555297498,-0.07997330807301684,0.0576059876603381
3045,Labuntsovite-Fe,09,Labuntsovite,monoclinic,0.6031642127472624,-0.1668656486637086,0.053322610655375455
3046,Labuntsovite-Mg,09,Labuntsovite,monoclinic,0.6019268833217898,-0.1620528564932091,0.0560370968005074
3047,Labuntsovite-Mn,09,Labuntsovite,monoclinic,0.6042889208165767,-0.16209213047553106,0.056064323129202925
3048,Labyrinthite,09,Eudialyte,hexagonal,0.5913543709330581,-0.09899487681518816,0.04608369906099695
3049,Lacroixite,08,Titanite,monoclinic,-0.2521034707262594,-0.005001763510297788,0.3310152443386629
3050,Laffittite,02,Rocksalt,monoclinic,0.6796363021133629,-0.02099832682224354,0.0029613750810593246
3051,Laflammeite,02,,monoclinic,0.6585800428821325,-0.027918974033477206,-0.0151026706112675
3052,Laforêtite,02,Chalcopyrite,tetragonal,0.6648582953104435,-0.040019974968684285,0.017089526108953625
3053,Lafossaite,03,,cubic,0.6986062313400256,0.06994517348941912,-0.026066968026020806
3054,Lagalyite,04,,monoclinic,0.5840300980260734,-0.15658937791179986,0.04551439822453529
3055,Lahnsteinite,07,Ktenasite,triclinic,-0.2322137086895547,-0.27306474679594794,-0.24497390674162006
3056,Laihunite,09,,monoclinic,-0.29103534738448755,0.3674421342413254,-0.0222935452874014
3057,Laitakarite,02,Tetradymite,hexagonal,0.658962223315078,-0.012544475514572002,-0.00044853717597382117
3058,Lakargiite,04,Perovskite,orthorhombic,0.6260529686755896,-0.07201830923030826,0.03881000540684414
3059,Lakebogaite,08,,monoclinic,-0.2553208430393887,-0.23337815462321354,0.3588646110233159
3060,Lalondeite,09,Gyrolite,triclinic,0.5924510173782704,-0.08354282512331983,0.03307191384574713
3061,Lammerite,08,,monoclinic,-0.34553186349866694,0.3480654590887386,0.2634346657053585
3062,Lamprophyllite,09,Seidozerite-Lamprophyllite,"monoclinic, orthorhombic",0.6108683037669292,-0.12011073943852078,0.05933207606577774
3063,Lanarkite,07,,monoclinic,-0.21638643567978727,-0.18443100013781474,-0.3323081636389637
3064,Landauite,03,Crichtonite,hexagonal,0.6362420786071592,-0.08640303754730366,0.05957032912986369
3065,Landesite,08,Reddingite,orthorhombic,-0.25180306287862814,-0.15007973507576325,0.355799503241754
3066,Långbanite,09,,"hexagonal, monoclinic",-0.17252137802765324,-0.10382481017662933,0.04675873274238985
3067,Långbanshyttanite,08,Not in a structural group,triclinic,-0.23849836650313344,-0.1935854414178024,0.3267346305479112
3068,Langbeinite,07,Langbeinite,cubic,-0.3238461640333644,0.26538672548910314,-0.30617432600600664
3069,Langhofite,07,Not in a structural group,triclinic,-0.16958043862710911,-0.17920157189241817,-0.03132559631802731
3070,Langisite,02,Nickeline,orthorhombic,0.6441502290670977,0.14287949210589085,0.026323577858287685
3071,Langite,07,Not in a structural group,monoclinic,-0.22324851644399424,-0.2880031539696027,-0.2713678943062202
3072,Lanmuchangite,07,Alum,cubic,-0.3314820068219908,0.24616845382588806,-0.3761986836503312
3073,Lannonite,07,,tetragonal,-0.2711106583906612,-0.11843581017991607,-0.28946530254452907
3074,Lansfordite,05,,monoclinic,-0.29167370917486096,0.3119709047550175,-0.08225672018054879
3075,Lanthanite-(Ce),05,Lanthanite,orthorhombic,-0.3037472625680289,0.3031876005608772,-0.10824408251897227
3076,Lanthanite-(La),05,Lanthanite,orthorhombic,-0.28452720218719885,0.2850580960620511,-0.11822253497254877
3077,Lanthanite-(Nd),05,Lanthanite,orthorhombic,-0.2845172120221102,0.285275149413731,-0.11819344628800924
3078,Lapeyreite,08,,monoclinic,-0.22594349241953948,-0.20097140766668617,0.29079984205367804
3079,Laphamite,02,Orpiment,monoclinic,0.7896035594902625,0.02775667176405158,-0.0245319899598784
3080,Lapieite,02,Lapieite,orthorhombic,0.6531689220910598,-0.019360204593095558,0.022440521128668137
3081,Laplandite-(Ce),09,,orthorhombic,0.6294659723818492,-0.07993548094559604,0.04091526040791711
3082,Laptevite-(Ce),09,,hexagonal,-0.14689194046500423,-0.012108889192178982,0.011864524985320393
3083,Larderellite,06,Larderellite,monoclinic,0.6187188673441799,-0.14164021348889858,0.022266961667205955
3084,Larisaite,04,Guilleminite,monoclinic,-0.22020862316056988,-0.3456752623639289,-0.281063659167789
3085,Larnite,09,Not in a structural group,monoclinic,-0.27686665903242075,0.348886201058895,-0.04185775496544714
3086,Larosite,02,,orthorhombic,0.6861386900744264,-0.05646142518424206,-0.008027947560011673
3087,Larsenite,09,,orthorhombic,-0.28685178230346553,0.36430285890801267,-0.06478294524515389
3088,Lasalite,04,Pascoite,monoclinic,0.6141498864439531,-0.1761277896661379,0.05503485835100565
3089,Lasmanisite,02,Lillianite,orthorhombic,0.6623075285895459,-0.019503904298118938,0.01124066173535453
3090,Lasnierite,08,Not in a structural group,orthorhombic,-0.33247490158241666,0.33379000805257575,0.2973436591204953
3091,Latiumite,09,Latiumite,monoclinic,-0.2167527190230384,-0.18705633798108953,-0.18670693739275215
3092,Latrappite,04,Perovskite,orthorhombic,0.6079009576784724,-0.07088999036517127,0.036070592788591184
3093,Laueite,08,Laueite,triclinic,-0.2518628652059631,-0.19095557908745286,0.34461851722655107
3094,Laumontite,09,Not in a structural group,monoclinic,0.6043834984497323,-0.07101415290450795,0.0042444961948231216
3095,Launayite,02,Madocite,monoclinic,0.6632247915265522,0.002833001603716653,-0.017496987142534573
3096,Lauraniite,07,Not in a structural group,monoclinic,-0.22883946057138094,-0.2953330205360619,-0.2634251761973728
3097,Laurelite,03,,hexagonal,0.6543137995947914,0.0948400776385312,-0.06710135729687972
3098,Laurentianite,09,Not in a structural group,hexagonal,0.6554850471243858,-0.11371360968218257,0.028975157681491455
3099,Laurentthomasite,09,Milarite,hexagonal,0.5876649085468056,-0.022413679289939217,0.0388152612696138
3100,Laurionite,03,,orthorhombic,0.6081774194987681,-0.10785987619496179,-0.017852531166894673
3101,Laurite,02,Pyrite,cubic,0.6649466042017582,-0.03493676571471314,-0.014416179351851471
3102,Lausenite,07,Not in a structural group,monoclinic,-0.3488013491956359,0.29714606564813,-0.33263422743122595
3103,Lautarite,03,,monoclinic,0.6096200080164507,-0.017099649444354784,0.008365868095589053
3104,Lautenthalite,07,Devilline,monoclinic,-0.22566646284824982,-0.2894345149479307,-0.2766365709740198
3105,Lautite,02,,orthorhombic,0.6638183455823102,0.021268634017993518,-0.017442778727185013
3106,Lavendulan,08,,monoclinic,-0.27238276037042053,-0.024780274730405918,0.316615458265774
3107,Låvenite,09,Wöhlerite,monoclinic,0.6117013114564436,-0.05405727315859166,0.05607129387730959
3108,Laverovite,09,Astrophyllite,triclinic,0.5963611994494916,-0.09964988269748118,0.05994278761666597
3109,Lavinskyite,09,Plancheite,orthorhombic,0.6069608645723551,-0.13702436234786264,0.005408952688878721
3110,Lavoisierite,09,Ardennite,orthorhombic,0.5871608641585611,-0.1335611782143581,0.038431209866767485
3111,Lavrentievite,02,,"monoclinic, triclinic",0.6627493719454862,0.02284146099897403,-0.008273765540157981
3112,Lawrencite,03,Scacchite,hexagonal,0.6207226621072048,0.11694043289487294,-0.005829941662765104
3113,Lawsonbauerite,07,,monoclinic,-0.22951214428526467,-0.2736545323892056,-0.24377928563154386
3114,Lawsonite,09,Lawsonite,"orthorhombic, monoclinic",0.5853807145027021,-0.16075303160255852,0.025459134853547546
3115,Lazaraskeite,10,Glycolate,monoclinic,0.6116376919789257,-0.13848011374768798,0.013631672476049975
3116,Lazarenkoite,04,,orthorhombic,0.5942635529378298,-0.034970509970069036,0.03635570124803787
3117,Lazaridisite,07,Not in a structural group,monoclinic,-0.25116361277468935,-0.18645251828152953,-0.2809446305087037
3118,Lazerckerite,02,Lillianite,monoclinic,0.6696519610480096,-0.022843171796382233,-0.0005110401683675637
3119,Lazulite,08,Lazulite,monoclinic,-0.2267354447728668,-0.17560994424993526,0.3230715516001819
3120,Lazurite,09,"Cancrinite-sodalite, Sodalite","cubic, triclinic, orthorhombic",-0.21792665172958514,-0.19582952195705036,-0.2625805312121955
3121,Lead,01,Copper,cubic,0.6184581710299573,0.5203574637138759,-0.08308567121685582
3122,Leadamalgam,01,,tetragonal,0.6173863027376238,0.5172811325038067,-0.0775358872471179
3123,Leadhillite,05,,monoclinic,-0.20353310449288498,-0.25562821195386637,-0.17975419027133616
3124,Lebedevite,08,Arsmirandite,tetragonal,-0.23181610660664337,-0.09269806646430563,0.309994438727633
3125,Lechatelierite,09,Amorphous,,-0.2330543147813885,0.4406900141751806,-0.1166003326360519
3126,Lechnerite,02,Not in a structural group,triclinic,0.6647220120105525,-0.026017163412909237,-0.011150316432765485
3127,Lecontite,07,,orthorhombic,-0.2643887261770175,-0.17041959809556623,-0.2838898258003103
3128,Lecoqite-(Y),05,Not in a structural group,hexagonal,-0.28356632849832586,0.27738612460368195,-0.09364292958085331
3129,Lednevite,08,Not in a structural group,monoclinic,-0.22033867645335997,-0.2165067041158842,0.2907392770292271
3130,Leesite,04,Schoepite,orthorhombic,0.6272491364440431,-0.2521221381145858,0.035370612664759965
3131,Lefontite,08,Childrenite,orthorhombic,-0.22917136352576967,-0.18700739928109278,0.32433208786950857
3132,Legrandite,08,,monoclinic,-0.23847172129233019,-0.15392056790960557,0.3344343629823856
3133,Leguernite,07,,monoclinic,-0.20749391982996182,-0.1649246801007078,-0.294173986391558
3134,Lehmannite,08,Arsmirandite,monoclinic,-0.23075204127921226,-0.0944587975689517,0.3157879507017076
3135,Lehnerite,08,,monoclinic,-0.256484520502336,-0.20334779563503988,0.3706350409388416
3136,Leifite,09,Leifite,hexagonal,0.5939615051789041,-0.09141903721810002,0.03649453805854337
3137,Leightonite,07,,monoclinic,-0.3357880513055,0.2408744661872549,-0.3395498436924061
3138,Leishmanite,04,,orthorhombic,0.634309888972983,-0.2574271770774176,0.03547350832207652
3139,Leisingite,07,,hexagonal,-0.26103460034227544,0.29997484869213337,-0.407523347527173
3140,Leiteite,04,,monoclinic,0.6223206960932504,0.018373514151484877,0.021927361855434004
3141,Lemanskiite,08,,"tetragonal, monoclinic",-0.2696469341881501,-0.021944174079633158,0.3136355554132157
3142,Lemmleinite-Ba,09,Labuntsovite,monoclinic,0.6159503761821765,-0.1696557449297318,0.05920244042816664
3143,Lemmleinite-K,09,Labuntsovite,monoclinic,0.6183375591481723,-0.16524162893295144,0.05481405723447265
3144,Lemoynite,09,Lemoynite,monoclinic,0.6362743765478124,-0.07491537089530524,0.05546936594500881
3145,Lenaite,02,Chalcopyrite,tetragonal,0.646750261411408,-0.023078582408855672,0.035849482996717724
3146,Lengenbachite,02,Cylindrite,triclinic,0.6582877723923575,-0.01715170417223969,-0.04693539675943251
3147,Leningradite,08,,orthorhombic,-0.2590982846607971,0.001522579194464007,0.27862559281531357
3148,Lennilenapeite,09,"Stilpnomelane, Clay",,0.5899525223808615,-0.12900664085319782,0.04556776790982826
3149,Lenoblite,04,,,0.7784929053804117,-0.03185404537661929,-0.022011895906462985
3150,Leogangite,08,,monoclinic,-0.26194259655762386,-0.24220231011369095,0.19761371198606154
3151,Leonardsenite,03,Weberite,orthorhombic,0.6086405176554127,0.0963957050301005,0.012812452035265808
3152,Leonite,07,,monoclinic,-0.3323264354673333,0.25231559802422715,-0.31763970812074843
3153,Leószilárdite,05,Not in a structural group,monoclinic,-0.17900451483304047,-0.24425183052260516,-0.02994755840689365
3154,Lepageite,04,Not in a structural group,triclinic,0.616127961373683,-0.022813147890119366,0.038464308082714865
3155,Lepersonnite-(Gd),09,Lepersonnite,orthorhombic,-0.1928160554439047,-0.3410667372116508,-0.03121749895715998
3156,Lepersonnite-(Nd),09,"Lepersonnite, Kuvaevite",orthorhombic,-0.19216775184905183,-0.34075049737365526,-0.03134677980146133
3157,Lepidocrocite,04,Lepidocrocite,orthorhombic,0.5850095550059793,-0.14782427228279788,0.04715870408229562
3158,Lepkhenelmite-Zn,09,Labuntsovite,monoclinic,0.6381417073003386,-0.15990385661910453,0.05692823156141433
3159,Lermontovite,08,,orthorhombic,-0.23091738622495447,-0.21009297264189858,0.35333704926083115
3160,Letnikovite-(Ce),09,Not in a structural group,monoclinic,0.610117701819649,-0.08677496595604431,0.04980010186024747
3161,Letovicite,07,,monoclinic,-0.25403933518915944,-0.15505461027073522,-0.29661321324504575
3162,Leucite,09,Analcime,"tetragonal, cubic",0.6088589659175094,-0.05612298091910965,0.013072916026649128
3163,Leucophanite,09,,"orthorhombic, triclinic",0.5991571927536153,-0.02502681181360273,0.028900364445845178
3164,Leucophoenicite,09,Humite,monoclinic,-0.18529515106744543,-0.15213924421996747,0.03951132221534418
